codcult,safra,datprev,e1,e2,e3,e4,e5,e6,e7,n7tmed,p7tmax,p7tmin,p7ur,p7nprec,p7sprec,p7tmed,n7tmax,n7tmin,n7ur,n7nprec,n7sprec,p14tmed,p14tmax,p14tmin,p14ur,p14nprec,p14sprec,n14tmed,n14tmax,n14tmin,n14ur,n14nprec,n14sprec,p28tmed,p28tmax,p28tmin,p28ur,p28nprec,p28sprec,n28tmed,n28tmax,n28tmin,n28ur,n28nprec,n28sprec
120,8,2014-02-28,46.16,40.269999999999996,22.41,0.0,0.0,0.0,0.0,24.731250000000003,28.9,20.5625,80.625,-57.142857142857146,134.3,24.75,30.2875,19.2125,73.625,42.857142857142854,140.89999999999998,24.996666666666666,29.873333333333335,20.119999999999997,74.05,-42.857142857142854,160.4,24.96333333333333,30.320000000000004,19.60666666666667,71.8,28.571428571428573,171.5,27.04310344827586,32.703448275862065,21.382758620689657,63.577586206896555,-25.0,194.3,25.018965517241373,30.220689655172414,19.817241379310346,72.14655172413794,25.0,275.0
120,8,2014-03-07,71.56,64.02000000000001,40.27,0.0,0.0,0.0,0.0,24.75,30.2875,19.2125,73.625,-42.857142857142854,140.89999999999998,24.825,29.9125,19.737499999999997,71.53125,14.285714285714286,30.6,24.780000000000005,29.61333333333333,19.94666666666667,77.53333333333333,-50.0,275.1,25.313333333333333,30.266666666666662,20.360000000000003,74.28333333333333,21.428571428571427,121.0,25.968965517241383,31.33103448275862,20.606896551724137,69.87068965517241,-35.714285714285715,335.1,24.92758620689655,29.844827586206897,20.01034482758621,73.5603448275862,25.0,218.49999999999997
120,8,2014-03-14,88.38999999999999,71.56,64.02,0.0,0.0,0.0,0.0,24.825,29.9125,19.737499999999997,71.53125,-14.285714285714286,30.6,26.0,30.8625,21.137500000000003,75.5,28.571428571428573,90.39999999999999,24.96333333333333,30.320000000000004,19.60666666666667,71.8,-28.571428571428573,171.5,25.2,30.25333333333333,20.146666666666665,71.81666666666666,21.428571428571427,103.49999999999999,25.008620689655167,30.124137931034483,19.893103448275863,72.99137931034483,-35.714285714285715,331.8,25.270689655172408,30.165517241379312,20.37586206896552,74.07758620689656,25.0,237.0
120,8,2014-03-21,92.85,88.39,71.56,0.0,0.0,0.0,0.0,26.0,30.8625,21.137500000000003,75.5,-28.571428571428573,90.39999999999999,24.08125,29.075,19.0875,71.0625,28.571428571428573,77.69999999999999,25.313333333333333,30.266666666666662,20.360000000000003,74.28333333333333,-21.428571428571427,121.0,24.39,29.146666666666665,19.633333333333336,74.28333333333333,35.714285714285715,162.1,25.146551724137932,30.04827586206897,20.2448275862069,75.62068965517241,-35.714285714285715,396.1,24.322413793103443,28.848275862068963,19.796551724137927,76.91379310344827,21.428571428571427,226.70000000000002
120,8,2014-03-28,94.65,92.86,92.86,0.0,0.0,0.0,0.0,24.08125,29.075,19.0875,71.0625,-28.571428571428573,77.69999999999999,24.85,29.45,20.25,76.28125,42.857142857142854,84.39999999999999,25.2,30.25333333333333,20.146666666666665,71.81666666666666,-21.428571428571427,103.49999999999999,25.363333333333337,30.133333333333333,20.593333333333327,75.7,28.571428571428573,133.5,25.018965517241373,30.220689655172414,19.817241379310346,72.14655172413794,-25.0,275.0,24.053448275862063,28.562068965517245,19.5448275862069,80.05172413793103,21.428571428571427,227.4
120,8,2014-04-04,94.64,94.64,94.64,10.89,0.0,0.0,0.0,24.85,29.45,20.25,76.28125,-42.857142857142854,84.39999999999999,25.943749999999998,30.887500000000003,21.0,74.125,14.285714285714286,49.1,24.39,29.146666666666665,19.633333333333336,74.28333333333333,-35.714285714285715,162.1,24.36,28.673333333333336,20.04666666666667,78.93333333333334,7.142857142857143,64.60000000000001,24.92758620689655,29.844827586206897,20.01034482758621,73.5603448275862,-25.0,218.49999999999997,23.16206896551724,27.74827586206896,18.575862068965513,78.74137931034483,14.285714285714286,175.0
18,8,2014-04-11,8.49,0.0,0.0,0.0,0.0,0.0,0.0,25.943749999999998,30.887500000000003,21.0,74.125,-14.285714285714286,49.1,22.950000000000003,26.575000000000003,19.325,83.875,0.0,15.5,25.363333333333337,30.133333333333333,20.593333333333327,75.7,-28.571428571428573,133.5,22.856666666666666,27.06,18.653333333333332,84.4,14.285714285714286,93.89999999999999,25.270689655172408,30.165517241379312,20.37586206896552,74.07758620689656,-25.0,237.0,22.465517241379313,27.01379310344828,17.917241379310347,77.57758620689656,10.714285714285714,125.99999999999999
120,8,2014-04-11,98.21,98.21,98.21,10.89,0.0,0.0,0.0,25.943749999999998,30.887500000000003,21.0,74.125,-14.285714285714286,49.1,22.950000000000003,26.575000000000003,19.325,83.875,0.0,15.5,25.363333333333337,30.133333333333333,20.593333333333327,75.7,-28.571428571428573,133.5,22.856666666666666,27.06,18.653333333333332,84.4,14.285714285714286,93.89999999999999,25.270689655172408,30.165517241379312,20.37586206896552,74.07758620689656,-25.0,237.0,22.465517241379313,27.01379310344828,17.917241379310347,77.57758620689656,10.714285714285714,125.99999999999999
18,8,2014-04-18,10.98,0.0,0.0,0.0,0.0,0.0,0.0,22.950000000000003,26.575000000000003,19.325,83.875,-0.0,15.5,22.818749999999998,27.45,18.1875,85.0625,28.571428571428573,78.4,24.36,28.673333333333336,20.04666666666667,78.93333333333334,-7.142857142857143,64.60000000000001,21.973333333333336,26.72666666666667,17.220000000000002,79.0,21.428571428571427,110.4,24.322413793103443,28.848275862068963,19.796551724137927,76.91379310344827,-21.428571428571427,226.70000000000002,22.03448275862069,26.80689655172414,17.26206896551724,75.42241379310344,10.714285714285714,110.5
120,8,2014-04-18,100.0,100.0,98.21,10.89,0.0,0.0,0.0,22.950000000000003,26.575000000000003,19.325,83.875,-0.0,15.5,22.818749999999998,27.45,18.1875,85.0625,28.571428571428573,78.4,24.36,28.673333333333336,20.04666666666667,78.93333333333334,-7.142857142857143,64.60000000000001,21.973333333333336,26.72666666666667,17.220000000000002,79.0,21.428571428571427,110.4,24.322413793103443,28.848275862068963,19.796551724137927,76.91379310344827,-21.428571428571427,226.70000000000002,22.03448275862069,26.80689655172414,17.26206896551724,75.42241379310344,10.714285714285714,110.5
16,9,2014-09-26,0.56,0.56,0.0,0.0,0.0,0.0,0.0,21.518750000000004,26.337500000000002,16.7,75.03125,-28.571428571428573,73.2,22.63125,27.625,17.637500000000003,76.15625,42.857142857142854,72.5,23.220000000000006,28.633333333333333,17.80666666666667,63.5,-14.285714285714286,79.60000000000001,23.24666666666667,29.173333333333336,17.320000000000004,61.86666666666667,21.428571428571427,72.5,23.668965517241386,29.51724137931035,17.820689655172416,62.327586206896555,-10.714285714285714,107.7,25.468965517241376,31.620689655172413,19.317241379310346,57.94827586206897,14.285714285714286,106.1
16,9,2014-10-03,0.56,0.56,0.0,0.0,0.0,0.0,0.0,22.63125,27.625,17.637500000000003,76.15625,-42.857142857142854,72.5,23.5375,30.5125,16.5625,47.03125,0.0,0.0,22.166666666666668,27.2,17.133333333333336,74.21666666666667,-35.714285714285715,137.5,26.77,33.9,19.64,45.86666666666667,7.142857142857143,30.3,23.382758620689657,28.98965517241379,17.775862068965516,64.43103448275862,-21.428571428571427,166.9,26.26551724137931,32.772413793103446,19.758620689655167,53.060344827586206,3.5714285714285716,37.4
16,9,2014-10-10,16.9,0.56,0.56,0.0,0.0,0.0,0.0,23.5375,30.5125,16.5625,47.03125,-0.0,0.0,30.23125,37.625,22.8375,43.78125,14.285714285714286,30.3,23.24666666666667,29.173333333333336,17.320000000000004,61.86666666666667,-21.428571428571427,72.5,27.9,34.4,21.399999999999995,52.733333333333334,7.142857142857143,33.6,23.320689655172416,29.082758620689653,17.55862068965517,61.525862068965516,-17.857142857142858,143.89999999999998,27.127586206896552,33.320689655172416,20.93448275862069,59.06896551724138,7.142857142857143,51.2
16,9,2014-10-20,23.569999999999997,16.9,0.56,0.0,0.0,0.0,0.0,28.868750000000002,35.0,22.737499999999997,56.0,-14.285714285714286,31.6,24.493750000000002,29.887500000000003,19.099999999999998,64.78125,0.0,3.3,27.9,34.48,21.32,49.18333333333333,-7.142857142857143,31.6,25.709999999999997,31.413333333333338,20.006666666666664,62.983333333333334,0.0,7.3,25.105172413793106,31.186206896551727,19.024137931034485,59.61206896551724,-17.857142857142858,138.2,25.30689655172414,31.103448275862064,19.510344827586206,62.23275862068966,7.142857142857143,58.29999999999999
